STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF2,WDF5,WDFG,WDFM,WESD,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT13,WT14,WT16,WT18,WT19
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,26/04/2004,,1.79,1401,1318,0,,,,80,99,61,,0,270,260,,,,10.1,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,27/04/2004,,2.68,1445,1549,0,,,,83,102,64,,0,260,260,,,,12.1,17,,,1,,,,,,,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,28/04/2004,,2.91,1627,1617,0,,,,70,77,62,,0,220,240,,,,8.9,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,29/04/2004,,3.36,1510,1436,0,,,,66,73,59,,0,260,270,,,,10.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,30/04/2004,,3.13,1425,1359,0,,,,64,72,56,,0,270,260,,,,10.1,15,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,01/05/2004,,2.24,1406,1433,0,,,,72,87,57,,0,260,270,,,,10.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,02/05/2004,,2.24,1557,1512,0,,,,80,98,62,,0,260,260,,,,12.1,17.9,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,03/05/2004,,2.46,1708,1636,0,,,,86,101,70,,0,260,260,,,,10.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,04/05/2004,,2.24,1503,1502,0,,,,77,89,65,,0,270,270,,,,10.1,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,05/05/2004,,2.46,1451,1450,0,,,,72,82,62,,0,260,260,,,,8.1,12.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,06/05/2004,,2.91,1650,1650,0,,,,74,89,59,,0,270,280,,,,12.1,15,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,07/05/2004,,2.24,1537,1537,0,,,,74,85,63,,,270,280,,,,12.1,15,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,08/05/2004,,3.13,1534,1526,0,,,,73,82,63,,0,270,270,,,,8.9,13,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,09/05/2004,,2.91,1446,1446,0,,,,71,81,60,,,270,270,,,,12.1,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/05/2004,,3.13,1546,1741,0,,,,68,75,60,,,270,270,,,,10.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/05/2004,,3.13,1358,1413,0,,,,66,74,58,,,260,270,,,,12.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/05/2004,,2.91,1533,1300,0,,,,65,73,57,,,270,270,,,,12.1,17.9,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,13/05/2004,,2.46,1221,1220,0,,,,70,82,57,,0,270,270,,,,12.1,19.9,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,14/05/2004,,2.91,1505,1551,0,,,,73,85,60,,0,270,270,,,,12.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,15/05/2004,,2.46,1137,1212,0,,,,71,80,62,,0,260,260,,,,10.1,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,16/05/2004,,3.13,1440,1451,0,,,,71,78,63,,0,250,260,,,,10.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,17/05/2004,,3.8,1524,1359,0,,,,69,75,62,,0,230,260,,,,10.1,17,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,18/05/2004,,2.91,1434,1536,0,,,,68,74,61,,,270,270,,,,10.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,19/05/2004,,2.91,1346,1249,0,,,,68,76,59,,,270,270,,,,12.1,17,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,20/05/2004,,2.91,1607,1343,0,,,,66,73,59,,,260,270,,,,10.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,21/05/2004,,2.91,1550,1625,0,,,,65,72,58,,,270,260,,,,13,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,22/05/2004,,3.13,1518,1630,0,,,,67,73,60,,,270,260,,,,10.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,23/05/2004,,2.24,1639,1628,0,,,,65,71,59,,,260,270,,,,8.9,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,24/05/2004,,3.13,1543,1541,0,,,,66,71,60,,,280,270,,,,10.1,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,25/05/2004,,3.36,1527,1632,0,,,,65,69,61,,,270,220,,,,8.9,13,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,26/05/2004,,3.13,1408,1612,0,,,,66,73,59,,,280,220,,,,12.1,17,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,27/05/2004,,3.13,1340,1340,0,,,,65,71,58,,,250,250,,,,10.1,15,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,28/05/2004,,2.01,1610,1559,0,,,,65,68,61,,,240,280,,,,8.9,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,29/05/2004,,3.13,1426,1425,0,,,,68,74,61,,,250,270,,,,10.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,30/05/2004,,2.46,1600,1448,0,,,,70,82,58,,,280,260,,,,10.1,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,31/05/2004,,2.24,1742,1425,0,,,,73,86,60,,,270,270,,,,8.9,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,01/06/2004,,2.68,1444,1311,0,,,,72,81,62,,0,260,260,,,,10.1,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,02/06/2004,,2.91,1609,1341,0,,,,72,81,63,,0,270,240,,,,8.9,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,03/06/2004,,3.58,1450,1310,0,,,,70,78,61,,0,260,240,,,,10.1,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,04/06/2004,,2.46,1537,1526,0,,,,70,79,60,,0,260,270,,,,8.9,13,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,05/06/2004,,2.68,1055,1146,0,,,,70,78,62,,0,270,270,,,,8.9,13,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,06/06/2004,,2.91,1440,1504,0,,,,71,79,63,,0,250,230,,,,8.9,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,07/06/2004,,2.24,1715,1510,0,,,,67,70,64,,0,270,230,,,,6.9,10.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,08/06/2004,,4.03,1521,1533,0,,,,67,73,60,,0,260,230,,,,12.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,09/06/2004,,2.91,1625,1625,0,,,,66,74,58,,0,270,280,,,,10.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/06/2004,,2.91,1432,1431,0,,,,66,74,58,,0,260,260,,,,12.1,17,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/06/2004,,2.91,1640,1257,0,,,,68,77,59,,0,270,270,,,,8.9,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/06/2004,,2.91,1445,1240,0,,,,70,77,62,,0,250,260,,,,10.1,15,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,13/06/2004,,2.68,1213,1213,0,,,,72,81,62,,0,250,260,,,,10.1,15,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,14/06/2004,,2.24,1654,1213,0,,,,70,77,63,,0,260,250,,,,8.1,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,15/06/2004,,2.68,1632,1624,0,,,,71,77,64,,0,250,260,,,,8.9,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,16/06/2004,,1.57,1720,1545,0,,,,68,71,64,,0,160,230,,,,6.9,8.9,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,17/06/2004,,2.91,1256,1510,0,,,,67,72,62,,0,260,270,,,,10.1,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,18/06/2004,,3.58,1723,1723,0,,,,69,76,62,,0,270,280,,,,12.1,15,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,19/06/2004,,3.13,1305,1304,0,,,,67,71,63,,0,260,260,,,,10.1,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,20/06/2004,,3.36,1742,1742,0,,,,69,74,63,,0,270,270,,,,10.1,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,21/06/2004,,2.01,1435,1434,0,,,,69,74,63,,0,260,270,,,,8.9,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,22/06/2004,,2.91,1654,1524,0,,,,70,76,64,,0,270,230,,,,8.9,13,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,23/06/2004,,2.91,1648,1429,0,,,,71,78,64,,0,270,260,,,,10.1,17,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,24/06/2004,,2.91,1526,1522,0,,,,70,76,63,,0,260,280,,,,10.1,15,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,25/06/2004,,2.46,1603,1323,0,,,,72,80,63,,0,260,220,,,,8.9,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,26/06/2004,,3.13,1522,1528,0,,,,72,81,63,,0,250,240,,,,8.9,13,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,27/06/2004,,2.91,1437,1606,0,,,,71,77,64,,0,260,270,,,,8.9,13,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,28/06/2004,,3.58,1332,1546,0,,,,71,77,64,,0,280,210,,,,10.1,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,29/06/2004,,2.91,1425,1737,0,,,,69,75,62,,0,260,270,,,,10.1,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,30/06/2004,,2.91,1526,1632,0,,,,69,75,63,,,260,270,,,,12.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,01/07/2004,,2.91,1545,1231,0,,,,69,76,62,,,260,230,,,,10.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,02/07/2004,,3.36,1512,1511,0,,,,69,76,62,,,270,270,,,,12.1,15,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,03/07/2004,,2.91,1322,1510,0,,,,70,75,64,,,270,260,,,,10.1,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,04/07/2004,,2.24,1622,1621,0,,,,71,79,63,,,270,270,,,,10.1,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,05/07/2004,,2.91,1432,1431,0,,,,71,78,63,,0,260,260,,,,10.1,16.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,06/07/2004,,3.8,1549,1347,0,,,,70,77,62,,0,260,270,,,,10.1,16.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,07/07/2004,,3.36,1424,1422,0,,,,69,76,62,,0,270,270,,,,10.1,16.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,08/07/2004,,2.91,1632,1527,0,,,,69,75,63,,0,260,270,,,,8.9,15,,,,,,,,,1,,,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,09/07/2004,,2.91,1813,1534,0,,,,70,78,62,,0,270,270,,,,10.1,15,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/07/2004,,2.46,1244,1244,0,,,,70,80,59,,0,270,270,,,,12.1,15,,,1,,,,,,,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/07/2004,,2.01,1400,1312,0,,,,73,82,63,,0,260,280,,,,8.9,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/07/2004,,2.46,1337,1429,0,,,,75,85,64,,0,260,270,,,,10.1,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,13/07/2004,,2.46,1548,1353,0,,,,77,89,64,,0,260,280,,,,8.1,13,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,14/07/2004,,1.79,1431,1507,0,,,,77,89,64,,,270,260,,,,10.1,15,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,15/07/2004,,2.01,1528,1308,0,,,,79,91,67,,,270,270,,,,10.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,16/07/2004,,2.01,1444,1627,0,,,,79,91,67,,0,270,270,,,,10.1,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,17/07/2004,,2.01,1306,1549,0,,,,81,92,69,,0,270,260,,,,10.1,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,18/07/2004,,2.24,1555,1332,0,,,,79,91,67,,0,270,230,,,,8.9,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,19/07/2004,,2.68,1308,1631,0,,,,78,87,69,,0,260,280,,,,10.1,13,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,20/07/2004,,2.91,1445,1406,0,,,,78,88,68,,0,260,260,,,,10.1,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,21/07/2004,,2.68,1500,1500,0,,,,74,83,65,,0,270,270,,,,10.1,14.1,,,1,,,,,,,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,22/07/2004,,2.91,1601,1709,0,,,,72,80,64,,,270,250,,,,10.1,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,23/07/2004,,2.91,1650,1547,0,,,,73,81,65,,,270,270,,,,8.9,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,24/07/2004,,2.91,1614,1613,0,,,,73,80,65,,,260,270,,,,10.1,15,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,25/07/2004,,2.91,1504,1504,0,,,,74,84,64,,,270,270,,,,10.1,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,26/07/2004,,2.46,1523,1401,0,,,,72,82,62,,,270,260,,,,8.9,13,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,27/07/2004,,2.91,1820,1801,0,,,,72,81,62,,,270,260,,,,8.9,13,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,28/07/2004,,3.13,1729,1652,0,,,,72,80,63,,0,270,260,,,,8.9,13,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,29/07/2004,,2.91,1605,1050,0,,,,72,79,64,,0,270,210,,,,8.9,16.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,30/07/2004,,2.68,1436,1359,0,,,,72,80,63,,0,260,270,,,,8.9,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,31/07/2004,,2.91,1438,1636,0,,,,71,80,61,,0,260,260,,,,10.1,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,01/08/2004,,2.68,1756,1308,0,,,,72,80,64,,,270,270,,,,8.9,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,02/08/2004,,2.91,1721,1454,0,,,,72,80,64,,,270,280,,,,10.1,15,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,03/08/2004,,2.68,1650,1453,0,,,,72,80,63,,,270,270,,,,8.9,15,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,04/08/2004,,2.68,1509,1054,0,,,,71,78,63,,,270,270,,,,8.9,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,05/08/2004,,2.91,1122,1329,0,,,,72,80,64,,,270,270,,,,10.1,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,06/08/2004,,2.68,1433,1410,0,,,,72,82,61,,,280,250,,,,10.1,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,07/08/2004,,2.24,1509,1433,0,,,,74,84,63,,,250,260,,,,8.9,13,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,08/08/2004,,2.68,1519,1439,0,,,,72,80,63,,,260,270,,,,8.9,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,09/08/2004,,2.24,1555,1319,0,,,,74,83,65,,,260,200,,,,8.9,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/08/2004,,2.91,1642,1556,0,,,,77,88,66,,,270,280,,,,8.9,13,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/08/2004,,2.91,1707,1504,0,,,,76,86,66,,,270,260,,,,8.9,13,,,1,,,,,,,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/08/2004,,2.91,1739,1108,0,,,,73,82,64,,,270,270,,,,8.9,13,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,13/08/2004,,2.68,1741,1740,0,,,,74,82,66,,,270,280,,,,10.1,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,14/08/2004,,2.91,1524,1422,0,,,,74,81,66,,,260,250,,,,10.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,15/08/2004,,2.68,1546,1545,0,,,,73,81,65,,,260,260,,,,10.1,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,16/08/2004,,3.13,1338,1412,0,,,,74,81,66,,,270,270,,,,12.1,16.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,17/08/2004,,2.91,1722,1722,0,,,,73,80,66,,,260,270,,,,10.1,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,18/08/2004,,3.36,1530,1610,0,,,,72,79,64,,0,260,270,,,,10.1,13,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,19/08/2004,,3.13,1535,1421,0,,,,71,79,63,,,270,280,,,,8.9,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,20/08/2004,,3.36,1554,1640,0,,,,71,78,63,,0,260,270,,,,10.1,13,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,21/08/2004,,2.68,1535,1535,0,,,,70,77,63,,0,270,280,,,,10.1,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,22/08/2004,,2.24,1626,1831,0,,,,71,79,63,,0,270,260,,,,12.1,15,,,1,,,,,,,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,23/08/2004,,2.91,1632,1522,0,,,,69,76,62,,0,260,250,,,,10.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,24/08/2004,,2.68,1452,1601,0,,,,70,77,62,,0,270,250,,,,10.1,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,25/08/2004,,2.91,1740,1738,0,,,,72,79,64,,0,260,270,,,,8.9,14.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,26/08/2004,,2.24,1349,1326,0,,,,73,80,65,,0,270,260,,,,12.1,16.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,27/08/2004,,2.68,1305,1304,0,,,,74,82,65,,0,260,260,,,,10.1,15,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,28/08/2004,,3.13,1656,1457,0,,,,73,82,64,,0,260,280,,,,8.9,13,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,29/08/2004,,2.68,1500,1441,0,,,,75,85,65,,0,260,260,,,,10.1,16.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,30/08/2004,,2.46,1620,1402,0,,,,72,80,64,,0,250,270,,,,8.1,13,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,31/08/2004,,2.01,1628,1518,0,,,,75,87,62,,0,270,270,,,,8.1,12.1,,,1,,,,,,1,,1,,,,
